"text","categoria"
"Thank you Police and your response in Manchester and London. Thank you to your families as well  these are scary times.",2
" you see the best and worst of humanity on Twitter & a scary level of ignorance. Thinking of victims and everyone affected",2
"That irrational fear of religion of peace activists is completely unjustified. Kiss Muslim arse is the only way to go.",2
"Such a scary world",2
"Is there any need for  news to keep trailing  as breaking news? creating fear and over sensationalising",2
"Did the victims last have an irrational fear of Islam last night?",2
"No need for terrorists soon. Christmas cracker on a wrong place and our fear will be enough to kill.   STOP POLARISATION!",2
" It's bad enough reading what actually happened last night  but then reading people's reactions is worrying.",2
"Sky News already worrying about hate crimes. The dead haven't even been named yet",2
" Another False Flag carried out by the intelligence services to perpetuate the War on Terrorism for money and fear.",2
" People are more scared of getting called racist than being a victim of the next terrorist attack. Idiots.",2
"wtf is happening now  this is so scary",2
"Don't worry  there's a Cobra coffee morning today  that should do the trick.",2
"DonÂ´t worry - There will be many more terrorist attacks before people will start to defend themself.",2
"TOI:  Security has been beefed up 4  clash as UK intelligence fears of a possible terror attack at Edgbaston.",2
"How do we stop this madness it's my kids I fear for",2
" May I remind you of these savages belief system. For all those who are more worried about 'islamaphobia'  you are blind.",2
"Please remember the attacks were not committed by religion or race but hate. Donâ€™t spread more hate or fear  terror canâ€™t win",2
"Then many prominent RWs use this public fear 2 push forward their agenda  telling ppl Send muslims out we will be saferetc",2
"I have been in Russia for a week now and not once did I fear  . It's so different from the 'vibrant' west nowadays.",2
"Dear Pakistan be scared very scared    ",2
"Im worried about the poor muslims who may get dirty looks",2
"You won't have to worry about climate change when radical Islamic terrorists are killing your citizens!    status/870359151079239680",2
"If you use terrorist attacks to spread fear  you're doing exactly what they want.",2
"I fear for my kids growing up in a world with so much ignorance and hate  the terrorists and those denouncing a whole religion",2
"Taking innocent lives is the most ghastly crime of all..The World must unite against all such hate acts aiming to instill fear",2
"Oh look there's Mark Rowley on  The guy who's more worried about retaliation on muslims than dead bodies piling up",2
"Waking up today was hard  when will it end?  Don't know why they try  cause Britain will never succumb to fear.",2
" Don't worry Theresa May to chair another Cobra meeting today  governments answer bombings killings stop pussyfooting around",2
"I wish the world was a safe place where you can go a day without having to look over your shoulder fearing for their life",2
" what is happening to this world?! Perhaps the most secured countries are becoming scary to live in",2
"Please remember the attacks were not committed by religion or race but hate. Don't spread more hate or fear  terror can't win",2
" Countries should not be worried about USA's Paris deal walk out  they should be more worried about terrorism and stopping it",2
"He's worried about the Global Warming while  is under attack. Or maybe it is this warming he be talking about the attack?   tus/871230820849037315",2
"Terrorism has no features it's only agenda is terror If you react in fear and hate of your neighbours  terrorism will win.",2
"Don't let them put fear in your hearts  but don't let them silence you either.",2
"They be trying to inflict fear but it will never work. We shall attend concerts  go for games arena and enjoy. Strong London",2
"Who is a coward? The enemy who openly attacks folks in our cities or the Govt  who fears to name them?     status/871163657916436480",2
"How useful is being  to push the button again today?! Forget global genocide and worry what's on our own doorstep!!!    atus/871115189332082689",2
"Looking at my little boy wishing he would stay little forever....And not to know what a cruel and scary world we live in",2
"Rana bibi ji such is the fear of Islamic terrorism that whenever I hear Allah hu Akbar I fear of bomb blasts.",2
"This is scary. Reading certain tweets  seems like people are getting too used to terror attacks!",2
